x_scaled,x_raw,phi,in_train_support
-7.964715555126749003e-01,3.371454545454545837e+01,2.521322746948939653e-03,1.000000000000000000e+00
-7.192520846778087673e-01,3.410606060606060908e+01,-1.229375105451229189e-01,1.000000000000000000e+00
-6.420326138429421903e-01,3.449757575757575978e+01,-2.416150792453199969e-01,1.000000000000000000e+00
-5.648131430080760573e-01,3.488909090909091049e+01,-3.525072272861513589e-01,1.000000000000000000e+00
-4.875936721732099244e-01,3.528060606060606119e+01,-4.546097986001269575e-01,1.000000000000000000e+00
-4.103742013383437914e-01,3.567212121212121190e+01,-5.469186371197594099e-01,1.000000000000000000e+00
-3.331547305034776585e-01,3.606363636363636260e+01,-6.284295867775604449e-01,1.000000000000000000e+00
-2.559352596686115255e-01,3.645515151515151331e+01,-6.981384915060386831e-01,1.000000000000000000e+00
-1.787157888337453926e-01,3.684666666666666401e+01,-7.550411952377027447e-01,1.000000000000000000e+00
-1.014963179988792596e-01,3.723818181818182182e+01,-7.981335419050683555e-01,1.000000000000000000e+00
-2.427684716401312670e-02,3.762969696969697253e+01,-8.264113754406423595e-01,1.000000000000000000e+00
5.294262367085300625e-02,3.802121212121212324e+01,-8.388705397769369299e-01,1.000000000000000000e+00
1.301620945057191392e-01,3.841272727272727394e+01,-8.345068788464633514e-01,1.000000000000000000e+00
2.073815653405857162e-01,3.880424242424242465e+01,-8.123162365817293562e-01,1.000000000000000000e+00
2.846010361754518492e-01,3.919575757575757535e+01,-7.713672904495698646e-01,1.000000000000000000e+00
3.618205070103179821e-01,3.958727272727272606e+01,-7.124038892062012351e-01,1.000000000000000000e+00
4.390399778451836710e-01,3.997878787878787676e+01,-6.378450528972186007e-01,1.000000000000000000e+00
5.162594486800502480e-01,4.037030303030303457e+01,-5.501826351025451700e-01,1.000000000000000000e+00
5.934789195149168251e-01,4.076181818181818528e+01,-4.519084894021005994e-01,1.000000000000000000e+00
6.706983903497825139e-01,4.115333333333333599e+01,-3.455144693758067653e-01,1.000000000000000000e+00
7.479178611846490909e-01,4.154484848484848669e+01,-2.334924286035819918e-01,1.000000000000000000e+00
8.251373320195147798e-01,4.193636363636363740e+01,-1.183342206653494877e-01,1.000000000000000000e+00
9.023568028543813568e-01,4.232787878787878810e+01,-2.531699141026688693e-03,1.000000000000000000e+00
9.795762736892470457e-01,4.271939393939393881e+01,1.114232823894631963e-01,1.000000000000000000e+00
1.056795744524113623e+00,4.311090909090908951e+01,2.210388703462022875e-01,1.000000000000000000e+00
1.134015215358979312e+00,4.350242424242424022e+01,3.238232111492678200e-01,1.000000000000000000e+00
1.211234686193845889e+00,4.389393939393939803e+01,4.172844512187410260e-01,1.000000000000000000e+00
1.288454157028711577e+00,4.428545454545454163e+01,4.989307369747000287e-01,1.000000000000000000e+00
1.365673627863578155e+00,4.467696969696969944e+01,5.662702148372260602e-01,1.000000000000000000e+00
1.442893098698444732e+00,4.506848484848485015e+01,6.168110312263976880e-01,1.000000000000000000e+00
1.520112569533310420e+00,4.546000000000000085e+01,6.480613325622943677e-01,1.000000000000000000e+00
1.597332040368176997e+00,4.585151515151515866e+01,6.582399408876948854e-01,1.000000000000000000e+00
1.674551511203042686e+00,4.624303030303030226e+01,6.484083807361811225e-01,1.000000000000000000e+00
1.751770982037909263e+00,4.663454545454546007e+01,6.203388522640320701e-01,1.000000000000000000e+00
1.828990452872774952e+00,4.702606060606061078e+01,5.758035556275284961e-01,1.000000000000000000e+00
1.906209923707641529e+00,4.741757575757576149e+01,5.165746909829485034e-01,1.000000000000000000e+00
1.983429394542507218e+00,4.780909090909091219e+01,4.444244584865755243e-01,1.000000000000000000e+00
2.060648865377373795e+00,4.820060606060606290e+01,3.611250582946858856e-01,1.000000000000000000e+00
2.137868336212239484e+00,4.859212121212121360e+01,2.684486905635630194e-01,1.000000000000000000e+00
2.215087807047106061e+00,4.898363636363636431e+01,1.681675554494841407e-01,1.000000000000000000e+00
2.292307277881972638e+00,4.937515151515151501e+01,6.205385310873090532e-02,0.000000000000000000e+00
2.369526748716838327e+00,4.976666666666666572e+01,-4.812021630241547498e-02,0.000000000000000000e+00
2.446746219551704904e+00,5.015818181818182353e+01,-1.605824526276782294e-01,0.000000000000000000e+00
2.523965690386570593e+00,5.054969696969696713e+01,-2.735606557107730374e-01,0.000000000000000000e+00
2.601185161221437170e+00,5.094121212121212494e+01,-3.852826253954231284e-01,0.000000000000000000e+00
2.678404632056302859e+00,5.133272727272727565e+01,-4.939761615253468463e-01,0.000000000000000000e+00
2.755624102891169436e+00,5.172424242424242635e+01,-5.978690639442652000e-01,0.000000000000000000e+00
2.832843573726035125e+00,5.211575757575757706e+01,-6.952322338796550483e-01,0.000000000000000000e+00
2.910063044560901702e+00,5.250727272727272776e+01,-7.853279043854488606e-01,0.000000000000000000e+00
2.987282515395767390e+00,5.289878787878787847e+01,-8.684096403420227261e-01,0.000000000000000000e+00
3.064501986230633968e+00,5.329030303030303628e+01,-9.447741080135196867e-01,0.000000000000000000e+00
3.141721457065500545e+00,5.368181818181818699e+01,-1.014717973664073902e+00,0.000000000000000000e+00
3.218940927900366233e+00,5.407333333333333769e+01,-1.078537903557826638e+00,0.000000000000000000e+00
3.296160398735232810e+00,5.446484848484848840e+01,-1.136530563958915607e+00,0.000000000000000000e+00
3.373379869570098499e+00,5.485636363636363910e+01,-1.188992621131480298e+00,0.000000000000000000e+00
3.450599340404965076e+00,5.524787878787878981e+01,-1.236220741339658424e+00,0.000000000000000000e+00
3.527818811239830765e+00,5.563939393939394051e+01,-1.278511590847589474e+00,0.000000000000000000e+00
3.605038282074697342e+00,5.603090909090909122e+01,-1.316161835919412937e+00,0.000000000000000000e+00
3.682257752909563031e+00,5.642242424242424192e+01,-1.349468142819264749e+00,0.000000000000000000e+00
3.759477223744429608e+00,5.681393939393939263e+01,-1.378727177811286175e+00,0.000000000000000000e+00
3.836696694579295297e+00,5.720545454545454334e+01,-1.404235607159614041e+00,0.000000000000000000e+00
3.913916165414161874e+00,5.759696969696969404e+01,-1.426290097128389611e+00,0.000000000000000000e+00
3.991135636249028451e+00,5.798848484848485185e+01,-1.445187313981747934e+00,0.000000000000000000e+00
4.068355107083894140e+00,5.838000000000000256e+01,-1.461223923983831163e+00,0.000000000000000000e+00
