x_scaled,x_raw,phi,in_train_support
-3.430111274933140830e-01,8.626666666666666927e+00,5.002548467475205207e-01,1.000000000000000000e+00
-2.918134034057815462e-01,9.080000000000001847e+00,4.586444195293077897e-01,1.000000000000000000e+00
-2.406156793182492315e-01,9.533333333333333215e+00,4.172322755848587583e-01,1.000000000000000000e+00
-1.894179552307169168e-01,9.986666666666666359e+00,3.764183360955581925e-01,1.000000000000000000e+00
-1.382202311431843800e-01,1.044000000000000128e+01,3.366025222427957431e-01,1.000000000000000000e+00
-8.702250705565206523e-02,1.089333333333333265e+01,2.981847552079588404e-01,1.000000000000000000e+00
-3.582478296811952845e-02,1.134666666666666757e+01,2.615649561724353589e-01,1.000000000000000000e+00
1.537294111941278629e-02,1.180000000000000071e+01,2.271430463176136172e-01,1.000000000000000000e+00
6.657066520694510103e-02,1.225333333333333208e+01,1.953189468248788252e-01,1.000000000000000000e+00
1.177683892944776378e-01,1.270666666666666700e+01,1.664925788756210778e-01,1.000000000000000000e+00
1.689661133820099526e-01,1.316000000000000014e+01,1.410638636512269173e-01,1.000000000000000000e+00
2.201638374695424893e-01,1.361333333333333329e+01,1.194327223330842180e-01,1.000000000000000000e+00
2.713615615570748041e-01,1.406666666666666643e+01,1.019990761025812986e-01,1.000000000000000000e+00
3.225592856446071188e-01,1.451999999999999957e+01,8.916284614110514539e-02,1.000000000000000000e+00
3.737570097321396556e-01,1.497333333333333272e+01,8.104367891310104710e-02,1.000000000000000000e+00
4.249547338196719704e-01,1.542666666666666586e+01,7.664012201524661450e-02,1.000000000000000000e+00
4.761524579072045071e-01,1.588000000000000078e+01,7.467044832727554038e-02,1.000000000000000000e+00
5.273501819947368219e-01,1.633333333333333215e+01,7.385293072892284982e-02,1.000000000000000000e+00
5.785479060822691366e-01,1.678666666666666529e+01,7.290584209992356790e-02,1.000000000000000000e+00
6.297456301698016734e-01,1.724000000000000199e+01,7.054745532001138741e-02,1.000000000000000000e+00
6.809433542573339881e-01,1.769333333333333158e+01,6.549604326892177752e-02,1.000000000000000000e+00
7.321410783448663029e-01,1.814666666666666472e+01,5.646987882638843104e-02,1.000000000000000000e+00
7.833388024323990617e-01,1.860000000000000142e+01,4.218723487214637302e-02,1.000000000000000000e+00
8.345365265199313765e-01,1.905333333333333456e+01,2.136638428593062855e-02,1.000000000000000000e+00
8.857342506074636912e-01,1.950666666666666771e+01,-7.274400052524221394e-03,1.000000000000000000e+00
9.369319746949960059e-01,1.996000000000000085e+01,-4.501684526348448401e-02,1.000000000000000000e+00
9.881296987825283207e-01,2.041333333333333400e+01,-9.314267846721513422e-02,1.000000000000000000e+00
1.039327422870061080e+00,2.086666666666666714e+01,-1.529336267839809249e-01,1.000000000000000000e+00
1.090525146957593394e+00,2.132000000000000028e+01,-2.256714173340477192e-01,1.000000000000000000e+00
1.141722871045125709e+00,2.177333333333333343e+01,-3.126377772376809361e-01,1.000000000000000000e+00
1.192920595132658024e+00,2.222666666666666657e+01,-4.150567958159117055e-01,1.000000000000000000e+00
1.244118319220190338e+00,2.267999999999999972e+01,-5.328268930073778442e-01,1.000000000000000000e+00
1.295316043307723097e+00,2.313333333333333286e+01,-6.645208193683256326e-01,1.000000000000000000e+00
1.346513767395255412e+00,2.358666666666666600e+01,-8.086536876557650633e-01,1.000000000000000000e+00
1.397711491482787727e+00,2.403999999999999915e+01,-9.637406106267063510e-01,1.000000000000000000e+00
1.448909215570320042e+00,2.449333333333333229e+01,-1.128296701038161043e+00,1.000000000000000000e+00
1.500106939657852356e+00,2.494666666666666544e+01,-1.300837071647140686e+00,1.000000000000000000e+00
1.551304663745385115e+00,2.540000000000000213e+01,-1.479876835210657049e+00,1.000000000000000000e+00
1.602502387832917430e+00,2.585333333333333172e+01,-1.663931104485717682e+00,1.000000000000000000e+00
1.653700111920449745e+00,2.630666666666666487e+01,-1.851514992229335466e+00,1.000000000000000000e+00
1.704897836007982059e+00,2.675999999999999801e+01,-2.041143611198521501e+00,1.000000000000000000e+00
1.756095560095514374e+00,2.721333333333333115e+01,-2.231332074150286449e+00,0.000000000000000000e+00
1.807293284183047133e+00,2.766666666666667140e+01,-2.420595493841642742e+00,0.000000000000000000e+00
1.858491008270579448e+00,2.811999999999999744e+01,-2.607448983029597489e+00,0.000000000000000000e+00
1.909688732358111762e+00,2.857333333333333059e+01,-2.790407654471164456e+00,0.000000000000000000e+00
1.960886456445644077e+00,2.902666666666666373e+01,-2.967986620923353858e+00,0.000000000000000000e+00
2.012084180533176614e+00,2.947999999999999687e+01,-3.138700995143177686e+00,0.000000000000000000e+00
2.063281904620708929e+00,2.993333333333333002e+01,-3.301378345657458802e+00,0.000000000000000000e+00
2.114479628708241243e+00,3.038666666666666316e+01,-3.456096064072281315e+00,0.000000000000000000e+00
2.165677352795773558e+00,3.083999999999999631e+01,-3.603243997763541540e+00,0.000000000000000000e+00
2.216875076883305873e+00,3.129333333333332945e+01,-3.743211994107137564e+00,0.000000000000000000e+00
2.268072800970838188e+00,3.174666666666666259e+01,-3.876389900478964812e+00,0.000000000000000000e+00
2.319270525058371391e+00,3.220000000000000284e+01,-4.003167564254924038e+00,0.000000000000000000e+00
2.370468249145903705e+00,3.265333333333333599e+01,-4.123934832810907558e+00,0.000000000000000000e+00
2.421665973233436020e+00,3.310666666666666913e+01,-4.239081553522813905e+00,0.000000000000000000e+00
2.472863697320968335e+00,3.356000000000000227e+01,-4.348997573766538949e+00,0.000000000000000000e+00
2.524061421408500649e+00,3.401333333333333542e+01,-4.454072740917981221e+00,0.000000000000000000e+00
2.575259145496032964e+00,3.446666666666666856e+01,-4.554696902353038368e+00,0.000000000000000000e+00
2.626456869583565279e+00,3.492000000000000171e+01,-4.651259905447606258e+00,0.000000000000000000e+00
2.677654593671097594e+00,3.537333333333332774e+01,-4.744151597577581647e+00,0.000000000000000000e+00
2.728852317758629908e+00,3.582666666666666089e+01,-4.833761826118861293e+00,0.000000000000000000e+00
2.780050041846162223e+00,3.627999999999999403e+01,-4.920480438447343730e+00,0.000000000000000000e+00
2.831247765933694538e+00,3.673333333333332718e+01,-5.004697281938923936e+00,0.000000000000000000e+00
2.882445490021226853e+00,3.718666666666666032e+01,-5.086799767019073215e+00,0.000000000000000000e+00
2.933643214108760056e+00,3.764000000000000057e+01,-5.167119254253417893e+00,0.000000000000000000e+00
2.984840938196292370e+00,3.809333333333333371e+01,-5.245931054347744649e+00,0.000000000000000000e+00
3.036038662283824685e+00,3.854666666666666686e+01,-5.323508041057412044e+00,0.000000000000000000e+00
3.087236386371357000e+00,3.900000000000000000e+01,-5.400123088137779526e+00,0.000000000000000000e+00
3.138434110458889315e+00,3.945333333333333314e+01,-5.476049069344204767e+00,0.000000000000000000e+00
3.189631834546421629e+00,3.990666666666666629e+01,-5.551558858432047217e+00,0.000000000000000000e+00
3.240829558633953944e+00,4.035999999999999943e+01,-5.626925329156666322e+00,0.000000000000000000e+00
3.292027282721486259e+00,4.081333333333332547e+01,-5.702421355273420644e+00,0.000000000000000000e+00
3.343225006809018574e+00,4.126666666666665861e+01,-5.778319810537666079e+00,0.000000000000000000e+00
3.394422730896550888e+00,4.171999999999999176e+01,-5.854893568704765627e+00,0.000000000000000000e+00
3.445620454984084091e+00,4.217333333333333201e+01,-5.932415503530076961e+00,0.000000000000000000e+00
3.496818179071616406e+00,4.262666666666666515e+01,-6.011158488768956865e+00,0.000000000000000000e+00
3.548015903159148721e+00,4.307999999999999829e+01,-6.091395398176763010e+00,0.000000000000000000e+00
3.599213627246681035e+00,4.353333333333333144e+01,-6.173399105508859286e+00,0.000000000000000000e+00
3.650411351334213350e+00,4.398666666666666458e+01,-6.257442484520598924e+00,0.000000000000000000e+00
3.701609075421745665e+00,4.443999999999999773e+01,-6.343798408967344926e+00,0.000000000000000000e+00
