pearson_r,argmax_abs_delta,max_abs_delta,argmax_x_a,argmax_x_b,region,species_id,feature,kan_monotonicity,kan_n_local_extrema,kan_argmax_x,kan_argmin_x,kan_phi_range,kan_roughness_l2,kan_phi_mean,kan_phi_std,kan_region,kan_species_id,kan_feature,kan_model
0.9986602282962482,0.042784938792092664,0.5514437565405199,-1.7232229569357078,-1.6804380181436152,CAN,can08,watdist,0.8080808080808081,3.0,-1.7232229569357078,2.469701044689384,8.616924922934858,0.010296940185432946,-0.5772543949071095,2.236087468137269,CAN,can08,watdist,kan_ipp
0.9995751459945122,4.788885570297969,0.14335424432655408,-2.0906000713644106,2.6982854989335587,CAN,can18,alt,0.5656565656565656,3.0,-2.0906000713644106,-1.1715210225193455,6.414385139795851,0.02902850972153513,0.5906376169773988,1.4697685202965978,CAN,can18,alt,kan_ipp
0.9999369495334933,0.0,0.0027511270110983956,-1.3821427504556891,-1.3821427504556891,CAN,can18,asp2,0.5757575757575758,4.0,-1.3821427504556891,-0.9470214144638927,0.4560579965904161,0.0038840645576118226,-0.044797384362185264,0.106087736365649,CAN,can18,asp2,kan_ipp
0.9978986810466313,0.0,0.17616855154591926,-0.979085865373785,-0.979085865373785,CAN,can18,ontprec,0.5555555555555556,4.0,-0.979085865373785,-2.1670571737544915,7.250384203674635,0.02158111586410065,-0.44468643063136154,1.3106412894202883,CAN,can18,ontprec,kan_ipp
0.913961595628056,0.0,2.7294117089063317,1.6016764703624082,1.6016764703624082,CAN,can18,ontslp,0.6767676767676767,2.0,1.6016764703624082,13.747105285883922,3.3723086180723514,0.009363151965305822,-1.0243572274536719,1.2752394591377807,CAN,can18,ontslp,kan_ipp
0.9973773808180106,0.0,3.6194445340348143,3.102084860791176,3.102084860791176,CAN,can18,onttemp,1.0,0.0,3.102084860791176,-1.920925311372458,21.900747342035935,0.012233714454960035,1.4334877606896343,5.457322021928079,CAN,can18,onttemp,kan_ipp
0.9901242529423174,0.0,2.698116135517795,-0.5315531681955064,-0.5315531681955064,CAN,can18,watdist,0.5454545454545454,4.0,-0.5315531681955064,-1.724569243739274,14.081846828510617,0.02912547137152114,-0.34192800226318104,2.591647214802138,CAN,can18,watdist,kan_ipp
0.9998814208920455,0.0,0.12221475361921286,-1.9088484965255343,-1.9088484965255343,NSW,nsw44,cti,0.5151515151515151,2.0,-1.9088484965255343,6.786693450910059,6.682497546731061,0.015857254156648452,0.3837063975524328,1.0448285134381918,NSW,nsw44,cti,kan_ipp
0.9998769223489219,0.04313755737075681,1.139765289376216,0.38413200042436335,0.42726955779512016,NSW,nsw44,disturb,0.8686868686868687,1.0,0.38413200042436335,-3.3256979334607175,15.119660532660447,0.009526116881249661,-3.1195560725481015,4.388869020048335,NSW,nsw44,disturb,kan_ipp
0.9999814204395256,0.0,0.07276988409573626,-0.48237423552812464,-0.48237423552812464,NSW,nsw44,mi,0.6161616161616161,1.0,-0.48237423552812464,1.6575513993903168,8.250511968655065,0.011875206143817867,-0.6924089770124056,2.0412207051543856,NSW,nsw44,mi,kan_ipp
0.9999998058525967,0.0,0.045357562160358356,7.118623445176816,7.118623445176816,NSW,nsw44,rainann,1.0,0.0,7.118623445176816,-2.386849171558836,32.771393529187506,0.019372819534756416,6.156919849364459,8.56873926333181,NSW,nsw44,rainann,kan_ipp
0.9999777958843128,0.0,0.1403786822400992,-0.18762327485236607,-0.18762327485236607,NSW,nsw44,raindq,0.7777777777777778,1.0,-0.18762327485236607,7.176510922927922,8.845409905650527,0.020769199001726805,-2.3146076824580226,2.2842598613607956,NSW,nsw44,raindq,kan_ipp
0.999980023009274,0.0,0.1160942471380757,5.45090994397793,5.45090994397793,NSW,nsw44,rugged,0.7373737373737373,2.0,5.45090994397793,1.1172961865432325,7.588566250535639,0.010057901173280192,1.0565364656981615,2.0263851301511764,NSW,nsw44,rugged,kan_ipp
0.9999001619892027,0.0,0.44499664423054774,-4.973482840160569,-4.973482840160569,NSW,nsw44,soildepth,0.8181818181818181,1.0,-4.973482840160569,2.7369426162991326,12.058613437284954,0.022511614934329623,1.5160615914297184,3.1680528908413303,NSW,nsw44,soildepth,kan_ipp
0.9999988264727833,0.0,0.002900430970118495,2.7838380953957436,2.7838380953957436,NSW,nsw44,soilfert,0.5454545454545454,1.0,2.7838380953957436,0.5541430148549193,2.756352832561266,0.0021485015430808244,0.16226922733053578,0.8196999982932951,NSW,nsw44,soilfert,kan_ipp
0.973174263224057,0.0,1.6344435048838721,30.837841612967637,30.837841612967637,NSW,nsw44,solrad,1.0,0.0,30.837841612967637,-8.096302196718655,4.2493686898367855,0.006871082153127545,0.5993832342493658,0.9239107177990485,NSW,nsw44,solrad,kan_ipp
0.9994781848694806,0.0,0.25056644850478493,1.6949972466351575,1.6949972466351575,NSW,nsw44,tempann,0.7575757575757576,2.0,1.6949972466351575,-2.929964934203081,6.5154681024738785,0.006227905547379388,-0.30544844426082657,1.3490901869789365,NSW,nsw44,tempann,kan_ipp
0.9999522929852794,0.0,0.4127693931710521,-9.207010839719336,-9.207010839719336,NSW,nsw44,topo,0.5757575757575757,1.0,-9.207010839719336,0.39229658279080937,11.985233449993869,0.009952895500381925,2.6792043889478405,3.1103001471725906,NSW,nsw44,topo,kan_ipp
0.9998289072681534,0.0,0.7469260308959615,-1.9091552427535283,-1.9091552427535283,NSW,nsw46,cti,0.8484848484848485,2.0,-1.9091552427535283,6.788671699241359,16.418188100704153,0.015264138214911323,-3.1989246458115512,4.145792094108939,NSW,nsw46,cti,kan_ipp
0.9999574376401638,0.0,0.06290098151528545,-1.5124080040798444,-1.5124080040798444,NSW,nsw46,disturb,0.5757575757575757,1.0,-1.5124080040798444,0.9452239294347454,8.660008395146765,0.008036747392716542,2.5677559867524753,2.1445402154464426,NSW,nsw46,disturb,kan_ipp
0.9958398666053841,0.0,3.0646185553425624,0.6998309510190373,0.6998309510190373,NSW,nsw46,mi,0.8282828282828283,1.0,0.6998309510190373,-3.9169240545108255,7.072127702071973,0.009752311596232716,-1.629891621372931,2.051397856045859,NSW,nsw46,mi,kan_ipp
0.9999644942640715,0.0,0.4961249934251484,1.1653318453000803,1.1653318453000803,NSW,nsw46,rainann,0.6262626262626263,1.0,1.1653318453000803,7.117213197493614,19.152019747303424,0.017477653201601277,-3.6884816402772156,4.956615511751157,NSW,nsw46,rainann,kan_ipp
0.9999973429162564,0.0,0.06364376163641161,7.1599441393394,7.1599441393394,NSW,nsw46,raindq,0.9393939393939394,2.0,7.1599441393394,-2.287654502154204,27.27384996249026,0.031568801530109866,4.1891302843606235,6.328617702217453,NSW,nsw46,raindq,kan_ipp
0.9999846019790513,0.0,0.15295793430521076,0.304438371889282,0.304438371889282,NSW,nsw46,rugged,0.7676767676767677,1.0,0.304438371889282,5.4505262297370365,5.364042187015286,0.010353941147275121,-0.4824612476656532,1.3202073607391402,NSW,nsw46,rugged,kan_ipp
0.9998533816832152,0.09520542264630105,0.17354749314494633,-2.117977704556355,-2.213183127202656,NSW,nsw46,soildepth,0.696969696969697,1.0,-2.117977704556355,4.4511964580383925,5.9033886745208415,0.006995580559709826,-0.5552660619970529,1.3461155097522648,NSW,nsw46,soildepth,kan_ipp
0.9999267793828203,0.0,0.21451231787492286,0.8020463640489014,0.8020463640489014,NSW,nsw46,soilfert,0.5959595959595959,2.0,0.8020463640489014,-1.3041703975281296,6.27756479642554,0.006290541216040508,0.5790852205896148,1.4824412730569825,NSW,nsw46,soilfert,kan_ipp
0.9708098457243054,18.480482862633675,0.5735152880372396,12.352004130264103,30.832486992897778,NSW,nsw46,solrad,0.5252525252525253,1.0,12.352004130264103,-8.094487547543373,2.7895590790265006,0.007230914538129067,-0.1043428002126781,0.5378543463023369,NSW,nsw46,solrad,kan_ipp
