x_scaled,x_raw,phi,in_train_support
4.770570994046975599e+00,7.259757575757573989e+01,2.262704703377520499e+00,0.000000000000000000e+00
4.938966555206610209e+00,7.515272727272724751e+01,2.334467883097615992e+00,0.000000000000000000e+00
5.107362116366244820e+00,7.770787878787876934e+01,2.402156213288331621e+00,0.000000000000000000e+00
5.275757677525879430e+00,8.026303030303027697e+01,2.466478439159033975e+00,0.000000000000000000e+00
5.444153238685514040e+00,8.281818181818179880e+01,2.528143305919087425e+00,0.000000000000000000e+00
5.612548799845148650e+00,8.537333333333330643e+01,2.587859558777859004e+00,0.000000000000000000e+00
5.780944361004783261e+00,8.792848484848482826e+01,2.646335942944714414e+00,0.000000000000000000e+00
5.949339922164417871e+00,9.048363636363633589e+01,2.704281203629018027e+00,0.000000000000000000e+00
6.117735483324052481e+00,9.303878787878785772e+01,2.762404086040136431e+00,0.000000000000000000e+00
6.286131044483687091e+00,9.559393939393936535e+01,2.821413335387433552e+00,0.000000000000000000e+00
6.454526605643321702e+00,9.814909090909088718e+01,2.882017696880276869e+00,0.000000000000000000e+00
6.622922166802956312e+00,1.007042424242423948e+02,2.944925915728032084e+00,0.000000000000000000e+00
6.791317727962590922e+00,1.032593939393939166e+02,3.010846737140063123e+00,0.000000000000000000e+00
6.959713289122225532e+00,1.058145454545454385e+02,3.080488906325737464e+00,0.000000000000000000e+00
7.128108850281860143e+00,1.083696969696969461e+02,3.154561168494419032e+00,0.000000000000000000e+00
7.296504411441494753e+00,1.109248484848484679e+02,3.233772268855473531e+00,0.000000000000000000e+00
7.464899972601131140e+00,1.134800000000000040e+02,3.318830952618269325e+00,0.000000000000000000e+00
