x_scaled,x_raw,phi,in_train_support
-1.074990228626883315e+00,1.038201212121212166e+03,1.612291992572285615e-01,1.000000000000000000e+00
-1.005028782674596721e+00,1.062846060606060746e+03,3.705120812078543935e-02,1.000000000000000000e+00
-9.350673367223103494e-01,1.087490909090909099e+03,-7.505555337027347562e-02,1.000000000000000000e+00
-8.651058907700237555e-01,1.112135757575757680e+03,-1.739167588775614171e-01,1.000000000000000000e+00
-7.951444448177373836e-01,1.136780606060606033e+03,-2.583580820626871777e-01,1.000000000000000000e+00
-7.251829988654510117e-01,1.161425454545454386e+03,-3.272051965872613266e-01,1.000000000000000000e+00
-6.552215529131641958e-01,1.186070303030302966e+03,-3.792837761128962093e-01,1.000000000000000000e+00
-5.852601069608778239e-01,1.210715151515151547e+03,-4.134194943012028389e-01,1.000000000000000000e+00
-5.152986610085914521e-01,1.235359999999999900e+03,-4.284380248137904523e-01,1.000000000000000000e+00
-4.453372150563046361e-01,1.260004848484848480e+03,-4.237175430111488339e-01,1.000000000000000000e+00
-3.753757691040182642e-01,1.284649696969697061e+03,-4.008462310492713065e-01,1.000000000000000000e+00
-3.054143231517318924e-01,1.309294545454545414e+03,-3.619647727830286321e-01,1.000000000000000000e+00
-2.354528771994455205e-01,1.333939393939393767e+03,-3.092138520672924606e-01,1.000000000000000000e+00
-1.654914312471587046e-01,1.358584242424242575e+03,-2.447341527569339981e-01,1.000000000000000000e+00
-9.552998529487233270e-02,1.383229090909090928e+03,-1.706663587068235621e-01,1.000000000000000000e+00
-2.556853934258596084e-02,1.407873939393939281e+03,-8.915115377183324696e-02,1.000000000000000000e+00
4.439290660970085511e-02,1.432518787878787862e+03,-2.329221806832038055e-03,1.000000000000000000e+00
1.143543525619872270e-01,1.457163636363636442e+03,8.765875333330663821e-02,1.000000000000000000e+00
1.843157985142735988e-01,1.481808484848484795e+03,1.786720877937129082e-01,1.000000000000000000e+00
2.542772444665599707e-01,1.506453333333333376e+03,2.685700977195160100e-01,1.000000000000000000e+00
3.242386904188467867e-01,1.531098181818181956e+03,3.552120992558438495e-01,1.000000000000000000e+00
3.942001363711331585e-01,1.555743030303030309e+03,4.364574085478269971e-01,1.000000000000000000e+00
4.641615823234195304e-01,1.580387878787878662e+03,5.101653417405924706e-01,1.000000000000000000e+00
5.341230282757063463e-01,1.605032727272727243e+03,5.741952149792708404e-01,1.000000000000000000e+00
6.040844742279927182e-01,1.629677575757575823e+03,6.264063444089909005e-01,1.000000000000000000e+00
6.740459201802790901e-01,1.654322424242424177e+03,6.646955976106521113e-01,1.000000000000000000e+00
7.440073661325654619e-01,1.678967272727272757e+03,6.878235251879378787e-01,1.000000000000000000e+00
8.139688120848522779e-01,1.703612121212121110e+03,6.954143607673004546e-01,1.000000000000000000e+00
8.839302580371386497e-01,1.728256969696969691e+03,6.871298894109734157e-01,1.000000000000000000e+00
9.538917039894250216e-01,1.752901818181818271e+03,6.626318961811832331e-01,1.000000000000000000e+00
