x_scaled,x_raw,phi,in_train_support
3.633798600902171660e+00,1.976454545454545553e+02,-1.101162489009363199e+00,1.000000000000000000e+00
3.733904795368684137e+00,2.017872727272727502e+02,-1.168601467917627978e+00,1.000000000000000000e+00
3.834010989835195726e+00,2.059290909090908883e+02,-1.234916285879485986e+00,1.000000000000000000e+00
3.934117184301708203e+00,2.100709090909090833e+02,-1.300133051829260200e+00,1.000000000000000000e+00
4.034223378768221124e+00,2.142127272727272782e+02,-1.364281865648851788e+00,0.000000000000000000e+00
4.134329573234733601e+00,2.183545454545454731e+02,-1.427396818167740999e+00,0.000000000000000000e+00
4.234435767701246078e+00,2.224963636363636681e+02,-1.489512173734869549e+00,0.000000000000000000e+00
4.334541962167758555e+00,2.266381818181818346e+02,-1.550662196699178708e+00,0.000000000000000000e+00
4.434648156634271032e+00,2.307800000000000296e+02,-1.610881151409609302e+00,0.000000000000000000e+00
4.534754351100783509e+00,2.349218181818182245e+02,-1.670203302215102825e+00,0.000000000000000000e+00
4.634860545567295986e+00,2.390636363636363910e+02,-1.728662913464600326e+00,0.000000000000000000e+00
4.734966740033808463e+00,2.432054545454545860e+02,-1.786294249507043075e+00,0.000000000000000000e+00
4.835072934500319164e+00,2.473472727272726956e+02,-1.843131574691371233e+00,0.000000000000000000e+00
4.935179128966831641e+00,2.514890909090908906e+02,-1.899209153366527847e+00,0.000000000000000000e+00
5.035285323433344118e+00,2.556309090909090571e+02,-1.954561249881453300e+00,0.000000000000000000e+00
5.135391517899856595e+00,2.597727272727272521e+02,-2.009222128585088640e+00,0.000000000000000000e+00
5.235497712366369072e+00,2.639145454545454754e+02,-2.063226053826375139e+00,0.000000000000000000e+00
5.335603906832881549e+00,2.680563636363636419e+02,-2.116607289954253623e+00,0.000000000000000000e+00
5.435710101299394026e+00,2.721981818181818085e+02,-2.169400101317665808e+00,0.000000000000000000e+00
5.535816295765906503e+00,2.763400000000000318e+02,-2.221638752265552519e+00,0.000000000000000000e+00
5.635922490232418980e+00,2.804818181818181984e+02,-2.273365549891733117e+00,0.000000000000000000e+00
5.736028684698931457e+00,2.846236363636363649e+02,-2.324654972269539766e+00,0.000000000000000000e+00
5.836134879165443934e+00,2.887654545454545882e+02,-2.375589540217181828e+00,0.000000000000000000e+00
5.936241073631956411e+00,2.929072727272727548e+02,-2.426251774552869556e+00,0.000000000000000000e+00
6.036347268098468888e+00,2.970490909090909213e+02,-2.476724196094812758e+00,0.000000000000000000e+00
6.136453462564981365e+00,3.011909090909090878e+02,-2.527089325661221242e+00,0.000000000000000000e+00
6.236559657031493842e+00,3.053327272727273112e+02,-2.577429684070305704e+00,0.000000000000000000e+00
6.336665851498006319e+00,3.094745454545454777e+02,-2.627827792140275065e+00,0.000000000000000000e+00
6.436772045964518796e+00,3.136163636363636442e+02,-2.678366170689340464e+00,0.000000000000000000e+00
6.536878240431031273e+00,3.177581818181818676e+02,-2.729127340535710822e+00,0.000000000000000000e+00
6.636984434897543750e+00,3.219000000000000341e+02,-2.780193822497595946e+00,0.000000000000000000e+00
6.737090629364056227e+00,3.260418181818182006e+02,-2.831648137393206532e+00,0.000000000000000000e+00
6.837196823830568704e+00,3.301836363636364240e+02,-2.883572806040752390e+00,0.000000000000000000e+00
6.937303018297079404e+00,3.343254545454545337e+02,-2.936050349258442438e+00,0.000000000000000000e+00
7.037409212763591881e+00,3.384672727272727002e+02,-2.989163287864488261e+00,0.000000000000000000e+00
7.137515407230104358e+00,3.426090909090908667e+02,-3.042994142677099223e+00,0.000000000000000000e+00
7.237621601696616835e+00,3.467509090909090901e+02,-3.097629288063409536e+00,0.000000000000000000e+00
7.337727796163129312e+00,3.508927272727272566e+02,-3.153243730015822699e+00,0.000000000000000000e+00
7.437833990629641789e+00,3.550345454545454231e+02,-3.210101106152011052e+00,0.000000000000000000e+00
7.537940185096154266e+00,3.591763636363636465e+02,-3.268468907638571341e+00,0.000000000000000000e+00
7.638046379562666743e+00,3.633181818181818130e+02,-3.328614625642099867e+00,0.000000000000000000e+00
7.738152574029179220e+00,3.674599999999999795e+02,-3.390805751329192930e+00,0.000000000000000000e+00
7.838258768495691697e+00,3.716018181818182029e+02,-3.455309775866447275e+00,0.000000000000000000e+00
7.938364962962204174e+00,3.757436363636363694e+02,-3.522394190420460980e+00,0.000000000000000000e+00
8.038471157428716651e+00,3.798854545454545359e+02,-3.592326486157828569e+00,0.000000000000000000e+00
8.138577351895229128e+00,3.840272727272727593e+02,-3.665374154245149008e+00,0.000000000000000000e+00
8.238683546361741605e+00,3.881690909090909258e+02,-3.741804685849016820e+00,0.000000000000000000e+00
8.338789740828254082e+00,3.923109090909090924e+02,-3.821885572136030085e+00,0.000000000000000000e+00
8.438895935294766559e+00,3.964527272727273157e+02,-3.905884304272785545e+00,0.000000000000000000e+00
8.539002129761279036e+00,4.005945454545454822e+02,-3.994068373425879059e+00,0.000000000000000000e+00
8.639108324227789737e+00,4.047363636363635919e+02,-4.086705270761907371e+00,0.000000000000000000e+00
8.739214518694302214e+00,4.088781818181817584e+02,-4.184062487447466339e+00,0.000000000000000000e+00
8.839320713160814691e+00,4.130199999999999818e+02,-4.286407514649155814e+00,0.000000000000000000e+00
