x_scaled,x_raw,phi,in_train_support
-3.947204038906169554e+00,2.736850000000000364e+03,-1.983738136053745826e+00,0.000000000000000000e+00
-3.888522638695344202e+00,2.947186363636365058e+03,-1.721430410432400970e+00,0.000000000000000000e+00
-3.829841238484519295e+00,3.157522727272726115e+03,-1.476711984025772528e+00,0.000000000000000000e+00
-3.771159838273693943e+00,3.367859090909090810e+03,-1.249222733078882319e+00,0.000000000000000000e+00
-3.712478438062869035e+00,3.578195454545453686e+03,-1.038602533836759712e+00,0.000000000000000000e+00
-3.653797037852043683e+00,3.788531818181818380e+03,-8.444912625444273013e-01,0.000000000000000000e+00
-3.595115637641218775e+00,3.998868181818181256e+03,-6.665287954469130138e-01,0.000000000000000000e+00
-3.536434237430393424e+00,4.209204545454545951e+03,-5.043550087892402223e-01,0.000000000000000000e+00
-3.477752837219568072e+00,4.419540909090908826e+03,-3.576097788164352420e-01,0.000000000000000000e+00
-3.419071437008743164e+00,4.629877272727271702e+03,-2.259329817735253876e-01,0.000000000000000000e+00
-3.360390036797917812e+00,4.840213636363636397e+03,-1.089644939055337131e-01,0.000000000000000000e+00
-3.301708636587092904e+00,5.050549999999999272e+03,-6.344191457487838304e-03,0.000000000000000000e+00
-3.243027236376267552e+00,5.260886363636363967e+03,8.228804932558834995e-02,0.000000000000000000e+00
-3.184345836165442201e+00,5.471222727272726843e+03,1.572923521986684947e-01,0.000000000000000000e+00
-3.125664435954617293e+00,5.681559090909089718e+03,2.190288409167264749e-01,0.000000000000000000e+00
-3.066983035743791941e+00,5.891895454545454413e+03,2.678576392347375990e-01,0.000000000000000000e+00
-3.008301635532967033e+00,6.102231818181817289e+03,3.041388709076757180e-01,0.000000000000000000e+00
-2.949620235322141681e+00,6.312568181818181984e+03,3.282499623955886237e-01,0.000000000000000000e+00
-2.890938835111316330e+00,6.522904545454546678e+03,3.409663023751982602e-01,0.000000000000000000e+00
-2.832257434900490978e+00,6.733240909090909554e+03,3.434612417399020567e-01,0.000000000000000000e+00
-2.773576034689666070e+00,6.943577272727272430e+03,3.369254340881706056e-01,1.000000000000000000e+00
-2.714894634478841162e+00,7.153913636363635305e+03,3.225495330184741105e-01,1.000000000000000000e+00
-2.656213234268015810e+00,7.364250000000000000e+03,3.015241921292828864e-01,1.000000000000000000e+00
-2.597531834057190459e+00,7.574586363636364695e+03,2.750400650190670815e-01,1.000000000000000000e+00
-2.538850433846365551e+00,7.784922727272727570e+03,2.442878052862973992e-01,1.000000000000000000e+00
-2.480169033635540199e+00,7.995259090909090446e+03,2.104580665294436548e-01,1.000000000000000000e+00
-2.421487633424715291e+00,8.205595454545453322e+03,1.747415023469767181e-01,1.000000000000000000e+00
-2.362806233213889939e+00,8.415931818181818016e+03,1.383287663373662935e-01,1.000000000000000000e+00
-2.304124833003064587e+00,8.626268181818182711e+03,1.024105120990829870e-01,1.000000000000000000e+00
-2.245443432792239680e+00,8.836604545454545587e+03,6.817739323059733569e-02,1.000000000000000000e+00
-2.186762032581414328e+00,9.046940909090910282e+03,3.682006333037930734e-02,1.000000000000000000e+00
-2.128080632370589420e+00,9.257277272727271338e+03,9.529175996899431900e-03,1.000000000000000000e+00
-2.069399232159764068e+00,9.467613636363636033e+03,-1.250461517137219786e-02,1.000000000000000000e+00
-2.010717831948938716e+00,9.677950000000000728e+03,-2.809065657596519772e-02,1.000000000000000000e+00
-1.952036431738113809e+00,9.888286363636363603e+03,-3.637362257947041044e-02,1.000000000000000000e+00
-1.893355031527288457e+00,1.009862272727272648e+04,-3.783949938872420427e-02,1.000000000000000000e+00
-1.834673631316463549e+00,1.030895909090909117e+04,-3.330960117162418133e-02,1.000000000000000000e+00
-1.775992231105638197e+00,1.051929545454545587e+04,-2.360524209606777724e-02,1.000000000000000000e+00
-1.717310830894812845e+00,1.072963181818181874e+04,-9.547736329952469236e-03,1.000000000000000000e+00
-1.658629430683987938e+00,1.093996818181818162e+04,8.041601958823793583e-03,1.000000000000000000e+00
-1.599948030473162586e+00,1.115030454545454631e+04,2.834145860236396419e-02,1.000000000000000000e+00
-1.541266630262337678e+00,1.136064090909090737e+04,5.053051943277007962e-02,1.000000000000000000e+00
-1.482585230051512326e+00,1.157097727272727207e+04,7.378747028214500958e-02,1.000000000000000000e+00
-1.423903829840686974e+00,1.178131363636363676e+04,9.729099698259095763e-02,1.000000000000000000e+00
-1.365222429629862066e+00,1.199164999999999964e+04,1.202197853662100996e-01,1.000000000000000000e+00
-1.306541029419036715e+00,1.220198636363636433e+04,1.417525212651054578e-01,1.000000000000000000e+00
