region,species_id,seed,auc_additive,auc_deep2,delta_auc
NZ,nz09,1,0.7907245282205608,0.7767026574818576,-0.014021870738703202
NZ,nz09,2,0.7902996230466606,0.7917837298788419,0.0014841068321813644
NZ,nz10,0,0.617390935872513,0.6219324709688038,0.004541535096290739
NZ,nz10,1,0.6159550723594212,0.6226215547418478,0.0066664823824266195
NZ,nz10,2,0.6148177600293483,0.6219285602858033,0.007110800256455052
NZ,nz11,0,0.7957320003562711,0.828159434148535,0.03242743379226387
NZ,nz11,1,0.7963846991656189,0.8281464374459524,0.03176173828033346
NZ,nz11,2,0.7962780821478247,0.8255081802494324,0.029230098101607704
NZ,nz12,0,0.5408699461637518,0.5081205917178143,-0.03274935444593752
NZ,nz12,1,0.5408028550117674,0.5378684668639868,-0.0029343881477805756
NZ,nz12,2,0.5408221334773675,0.5173869622595798,-0.02343517121778771
NZ,nz13,0,0.7131953002683574,0.6267370347196151,-0.08645826554874236
NZ,nz13,1,0.7137798022775622,0.6102819894603652,-0.10349781281719705
NZ,nz13,2,0.713398128450062,0.6191727026237851,-0.09422542582627691
NZ,nz14,0,0.4350607517101743,0.4785772608731319,0.04351650916295763
NZ,nz14,1,0.4350606905639487,0.4960592969680913,0.06099860640414262
NZ,nz14,2,0.4348562420439588,0.4795872497694665,0.0447310077255077
NZ,nz15,0,0.9066720600462932,0.8093140669827787,-0.09735799306351445
NZ,nz15,1,0.9069288876475554,0.8631783057725213,-0.04375058187503411
NZ,nz15,2,0.9068368577571032,0.8423142735149747,-0.06452258424212853
NZ,nz16,0,0.5575877005013963,0.5503536248059007,-0.007234075695495612
NZ,nz16,1,0.557624501906741,0.5068446791080563,-0.05077982279868465
NZ,nz16,2,0.5575851519276189,0.5139524984586226,-0.04363265346899636
NZ,nz17,0,0.666745517970831,0.6614487366823079,-0.005296781288523178
NZ,nz17,1,0.6672218301965198,0.6595923781587462,-0.007629452037773654
NZ,nz17,2,0.6667988891925019,0.6620448881757893,-0.004754001016712528
NZ,nz18,0,0.9450047412839396,0.9395739692975524,-0.005430771986387195
NZ,nz18,1,0.9449972605915016,0.9394791436187586,-0.005518116972742959
NZ,nz18,2,0.9450311871121369,0.9408976304116488,-0.004133556700488095
NZ,nz19,0,0.6549954967248908,0.6557703329694323,0.0007748362445415546
NZ,nz19,1,0.6550524699781659,0.6567647379912663,0.0017122680131004264
NZ,nz19,2,0.6550329557860262,0.6518289437772925,-0.0032040120087336588
NZ,nz20,0,0.9440144855713852,0.9381284290021346,-0.005886056569250675
NZ,nz20,1,0.943957809941198,0.9374167225270224,-0.006541087414175695
NZ,nz20,2,0.9440210077669228,0.9378605691785104,-0.00616043858841242
NZ,nz21,0,0.727960147825131,0.7029633901742917,-0.024996757650839307
NZ,nz21,1,0.7279763920594025,0.691057795945907,-0.03691859611349546
NZ,nz21,2,0.7280007584108096,0.6925098355589667,-0.035490922851842854
NZ,nz22,0,0.6059751039435596,0.6265758476738132,0.020600743730253668
NZ,nz22,1,0.606008256267305,0.6276556999672177,0.021647443699912672
NZ,nz22,2,0.6058633625008161,0.6255511180089643,0.019687755508148275
NZ,nz23,0,0.5191218912075449,0.5051028090802036,-0.014019082127341376
NZ,nz23,1,0.5191463165806065,0.5075508165478356,-0.011595500032770878
NZ,nz23,2,0.5191192462943013,0.5037090399868603,-0.015410206307440943
NZ,nz24,0,0.7432301504022385,0.7667121371108779,0.023481986708639435
NZ,nz24,1,0.7431392095138161,0.7861944735921651,0.04305526407834903
NZ,nz24,2,0.7430290311297656,0.7751748863238894,0.03214585519412383
NZ,nz25,0,0.8472873069588813,0.8495207593738211,0.002233452414939774
NZ,nz25,1,0.8473296753799628,0.845459318138437,-0.001870357241525844
NZ,nz25,2,0.847294441537561,0.8485782266488806,0.0012837851113196574
NZ,nz26,0,0.8918626872420401,0.7772862243085985,-0.11457646293344159
NZ,nz26,1,0.8918782638571794,0.7796556499943479,-0.1122226138628315
NZ,nz26,2,0.8916586335837163,0.7912782526420163,-0.10038038094169999
NZ,nz27,0,0.5806382566818138,0.5772500840558916,-0.00338817262592217
NZ,nz27,1,0.5807422059690662,0.5804532732844891,-0.0002889326845770812
NZ,nz27,2,0.5805242347892076,0.5789082363492527,-0.0016159984399548577
NZ,nz28,0,0.6298786856637295,0.6268737842511215,-0.0030049014126080076
NZ,nz28,1,0.6296991523135078,0.6323297723349758,0.0026306200214679665
NZ,nz28,2,0.6288212646603055,0.6319030002609319,0.003081735600626412
NZ,nz29,0,0.6825621000115808,0.6539499855671813,-0.028612114444399483
NZ,nz29,1,0.682558173352996,0.6562275978491381,-0.026330575503857867
NZ,nz29,2,0.6825653503079214,0.6519395927352382,-0.030625757572683265
NZ,nz30,0,0.7907967746046033,0.7738578695354196,-0.01693890506918372
NZ,nz30,1,0.7910230321425988,0.7748320546627374,-0.016190977479861424
NZ,nz30,2,0.7908264272110592,0.7734366946125932,-0.01738973259846599
NZ,nz31,0,0.9271269633507851,0.9333102094240838,0.006183246073298676
NZ,nz31,1,0.9268311518324608,0.93107722513089,0.004246073298429187
NZ,nz31,2,0.926859947643979,0.9324541884816754,0.005594240837696329
NZ,nz32,0,0.7547288232770705,0.7582232672110015,0.0034944439339310573
NZ,nz32,1,0.7546226331681802,0.7579049947527986,0.003282361584618365
NZ,nz32,2,0.7547546385443089,0.7541637171482729,-0.0005909213960360038
NZ,nz33,0,0.8343314999575153,0.8048741866005006,-0.029457313357014736
NZ,nz33,1,0.8343377836630499,0.8047366432682417,-0.029601140394808212
NZ,nz33,2,0.8342513478024729,0.8105554244122937,-0.02369592339017923
NZ,nz34,0,0.5751190638840156,0.5503729801860447,-0.024746083697970822
NZ,nz34,1,0.5750340254494645,0.5490340278676189,-0.02599999758184557
NZ,nz34,2,0.575155940740705,0.5493804285050444,-0.025775512235660547
NZ,nz35,0,0.8112673297306567,0.6755953567789872,-0.13567197295166955
NZ,nz35,1,0.8114399451145945,0.6863878691362442,-0.12505207597835033
NZ,nz35,2,0.8112147570790984,0.6834925548658429,-0.12772220221325548
NZ,nz36,0,0.6488083709953667,0.6243475324022316,-0.02446083859313508
NZ,nz36,1,0.6486640207573049,0.6234725898043871,-0.02519143095291776
NZ,nz36,2,0.6490140501533009,0.6248539303151159,-0.024160119838185
NZ,nz37,0,0.5043484878982503,0.4880633604720392,-0.016285127426211077
NZ,nz37,1,0.504504102618087,0.4847281637144938,-0.019775938903593193
NZ,nz37,2,0.5044188603594433,0.4862571018345425,-0.018161758524900762
NZ,nz38,0,0.8298072029652354,0.827543761186564,-0.002263441778671327
NZ,nz38,1,0.8298316136116264,0.8231681736491738,-0.006663439962452555
NZ,nz38,2,0.8298456934725139,0.8272021371062696,-0.0026435563662443595
NZ,nz39,0,0.6840003746798947,0.5683211324223532,-0.11567924225754156
NZ,nz39,1,0.6837749316923624,0.5893317838097006,-0.09444314788266173
NZ,nz39,2,0.6835780659849399,0.590697142748277,-0.09288092323666286
NZ,nz40,0,0.6399505194665124,0.7176566401208765,0.07770612065436411
NZ,nz40,1,0.6397448171807812,0.7221800606804246,0.08243524349964337
NZ,nz40,2,0.6395110486764118,0.7198147993520834,0.08030375067567153
NZ,nz41,0,0.982873427672956,0.9674816561844864,-0.015391771488469597
NZ,nz41,1,0.9828079140461216,0.9644116876310272,-0.018396226415094308
NZ,nz41,2,0.9828131551362684,0.9626899895178196,-0.020123165618448846
NZ,nz42,0,0.5577573118492636,0.5450955651247948,-0.012661746724468737
NZ,nz42,1,0.5578536744106621,0.5485983577638911,-0.009255316646771039
NZ,nz42,2,0.5578182972231485,0.5487740451300788,-0.009044252093069693
NZ,nz43,0,0.6596648264060481,0.6551792608689346,-0.004485565537113434
NZ,nz43,1,0.660106578197318,0.6534713770496556,-0.006635201147662362
NZ,nz43,2,0.6601221956848882,0.6549818112046548,-0.005140384480233351
NZ,nz44,0,0.8615138595324481,0.8343655277465009,-0.027148331785947222
NZ,nz44,1,0.8618027049628298,0.8331315256350319,-0.028671179327797947
NZ,nz44,2,0.8619159165684461,0.8445146474922467,-0.017401269076199433
NZ,nz45,0,0.8893833704150342,0.9004377953361972,0.01105442492116293
NZ,nz45,1,0.8888857112139619,0.9000778353819627,0.011192124168000861
NZ,nz45,2,0.8892460242431882,0.9007481482540708,0.011502124010882575
NZ,nz46,0,0.8851069602718991,0.8777430287797866,-0.007363931492112452
NZ,nz46,1,0.8849403554870097,0.8725187787393254,-0.012421576747684293
NZ,nz46,2,0.885118860613677,0.8820414322299336,-0.0030774283837433636
NZ,nz47,0,0.7923850246750697,0.7922103570618787,-0.0001746676131909597
NZ,nz47,1,0.7927270365111901,0.7934578775711758,0.0007308410599856652
NZ,nz47,2,0.7925727222163889,0.7938662041327508,0.001293481916361916
NZ,nz48,0,0.6713318314229975,0.6579843761096426,-0.013347455313354906
NZ,nz48,1,0.6713548456599251,0.6699365393214279,-0.001418306338497155
NZ,nz48,2,0.6712786457065585,0.6574008140376234,-0.013877831668935081
NZ,nz49,0,0.9145113977362463,0.8873109765727824,-0.027200421163463995
NZ,nz49,1,0.9138952355883128,0.8781451961042378,-0.03575003948407496
NZ,nz49,2,0.9135191366148984,0.8841964727559884,-0.029322663858909914
NZ,nz50,0,0.7717996699547364,0.7629755152026546,-0.008824154752081759
NZ,nz50,1,0.7715327950398932,0.7553696375467742,-0.01616315749311903
NZ,nz50,2,0.7717088934400276,0.7486444815601664,-0.02306441187986119
NZ,nz51,0,0.6988865628160478,0.689621678538651,-0.009264884277396801
NZ,nz51,1,0.6990982680441313,0.6883127112497933,-0.010785556794338014
NZ,nz51,2,0.699165576499799,0.6983883651869162,-0.0007772113128828861
NZ,nz52,0,0.8404173308778748,0.8271349507331193,-0.013282380144755579
NZ,nz52,1,0.8403800622599438,0.8280235743419153,-0.012356487918028458
NZ,nz52,2,0.840377732971323,0.8267936128964947,-0.013584120074828343
SA,sa01,0,0.5450121654501217,0.5153284671532847,-0.029683698296836925
SA,sa01,1,0.5450121654501217,0.5046228710462286,-0.04038929440389305
SA,sa01,2,0.5440389294403892,0.4997566909975668,-0.04428223844282242
SA,sa02,0,0.641051567239636,0.6525109538254128,0.011459386585776832
SA,sa02,1,0.6400404448938322,0.6521739130434783,0.01213346814964611
SA,sa02,2,0.6420626895854398,0.6528479946073475,0.010785305021907776
SA,sa03,0,0.8776041666666667,0.8828125,0.005208333333333259
SA,sa03,1,0.8776041666666667,0.8880208333333333,0.010416666666666519
SA,sa03,2,0.8776041666666667,0.8854166666666667,0.0078125
SA,sa04,0,0.9487179487179488,0.9401709401709402,-0.008547008547008628
SA,sa04,1,0.9487179487179488,0.9448329448329448,-0.0038850038850040125
SA,sa04,2,0.9487179487179488,0.9432789432789432,-0.005439005439005551
SA,sa05,0,0.9152709359605912,0.930049261083744,0.014778325123152802
SA,sa05,1,0.9152709359605912,0.9261083743842364,0.010837438423645263
SA,sa05,2,0.9152709359605912,0.9330049261083744,0.017733990147783207
SA,sa06,0,0.9428571428571428,0.9428571428571428,0.0
SA,sa06,1,0.9428571428571428,0.9428571428571428,0.0
SA,sa06,2,0.9428571428571428,0.9408866995073892,-0.0019704433497536034
SA,sa07,0,0.8854166666666666,0.7508680555555556,-0.13454861111111105
SA,sa07,1,0.8854166666666666,0.7204861111111112,-0.16493055555555547
SA,sa07,2,0.8854166666666666,0.7569444444444444,-0.1284722222222222
SA,sa08,0,0.9869791666666666,0.9661458333333331,-0.02083333333333348
SA,sa08,1,0.9869791666666666,0.9722222222222222,-0.01475694444444442
SA,sa08,2,0.9869791666666666,0.9722222222222222,-0.01475694444444442
SA,sa09,0,0.8767605633802817,0.8492957746478873,-0.02746478873239444
SA,sa09,1,0.8767605633802817,0.8471830985915493,-0.029577464788732466
SA,sa09,2,0.8767605633802817,0.8450704225352113,-0.03169014084507049
SA,sa10,0,0.5890103728623493,0.6049901878329128,0.015979814970563555
SA,sa10,1,0.5884496776002243,0.6047098402018503,0.016260162601625994
SA,sa10,2,0.5884496776002243,0.6226520885898514,0.034202410989627174
SA,sa11,0,0.8350694444444445,0.8480902777777778,0.01302083333333326
SA,sa11,1,0.8350694444444445,0.8532986111111112,0.01822916666666663
SA,sa11,2,0.8359375,0.8506944444444444,0.01475694444444442
SA,sa12,0,0.7941605839416058,0.7664233576642336,-0.027737226277372184
SA,sa12,1,0.7941605839416058,0.7683698296836983,-0.025790754257907555
SA,sa12,2,0.7946472019464721,0.7761557177615572,-0.018491484184914864
SA,sa13,0,0.8694638694638694,0.8756798756798756,0.0062160062160061536
SA,sa13,1,0.8702408702408703,0.8609168609168609,-0.009324009324009341
SA,sa13,2,0.8694638694638694,0.8632478632478633,-0.0062160062160061536
SA,sa14,0,0.8532019704433498,0.8266009852216749,-0.026600985221674867
SA,sa14,1,0.852216748768473,0.8502463054187193,-0.0019704433497537144
SA,sa14,2,0.852216748768473,0.8394088669950739,-0.012807881773399088
SA,sa15,0,0.6233576642335766,0.5990267639902677,-0.024330900243308973
SA,sa15,1,0.6233576642335766,0.5897810218978101,-0.033576642335766516
SA,sa15,2,0.6228710462287104,0.5970802919708029,-0.025790754257907444
SA,sa16,0,0.8236453201970443,0.8423645320197044,0.01871921182266012
SA,sa16,1,0.8206896551724138,0.8088669950738916,-0.011822660098522175
SA,sa16,2,0.8226600985221675,0.7980295566502463,-0.024630541871921152
SA,sa17,0,0.8484848484848485,0.8343004513217279,-0.014184397163120588
SA,sa17,1,0.8478401031592521,0.8317214700193423,-0.0161186331399098
SA,sa17,2,0.8484848484848485,0.836234687298517,-0.012250161186331487
SA,sa18,0,0.777601899485556,0.6952908587257618,-0.08231104075979423
SA,sa18,1,0.7712702809655718,0.6893549663632766,-0.08191531460229518
SA,sa18,2,0.7752275425405619,0.6905421448357737,-0.08468539770478822
SA,sa19,0,0.8383838383838385,0.8593628593628594,0.020979020979020935
SA,sa19,1,0.8383838383838385,0.8523698523698524,0.013986013986013957
SA,sa19,2,0.8383838383838385,0.8523698523698524,0.013986013986013957
SA,sa20,0,0.745774647887324,0.8091549295774648,0.06338028169014087
SA,sa20,1,0.7471830985915493,0.7633802816901408,0.016197183098591528
SA,sa20,2,0.745774647887324,0.7936619718309859,0.04788732394366191
SA,sa21,0,0.7769784172661871,0.7758716104039846,-0.0011068068622025473
SA,sa21,1,0.7769784172661871,0.7769784172661871,0.0
SA,sa21,2,0.7769784172661871,0.7731045932484781,-0.003873824017708971
SA,sa22,0,0.8749194068343004,0.8910380399742102,0.0161186331399098
SA,sa22,1,0.8749194068343004,0.8897485493230174,0.014829142488717029
SA,sa22,2,0.8755641521598968,0.8865248226950355,0.010960670535138717
SA,sa23,0,0.861111111111111,0.8567708333333334,-0.004340277777777679
SA,sa23,1,0.8619791666666666,0.8585069444444444,-0.00347222222222221
SA,sa23,2,0.8619791666666666,0.8567708333333333,-0.00520833333333337
SA,sa24,0,0.7393675027262814,0.7342784442021082,-0.0050890585241731845
SA,sa24,1,0.7400945110868775,0.7360959651035986,-0.003998545983278867
SA,sa24,2,0.7400945110868775,0.7328244274809159,-0.007270083605961597
SA,sa25,0,0.735042735042735,0.7008547008547008,-0.03418803418803418
SA,sa25,1,0.7358197358197358,0.6977466977466977,-0.03807303807303808
SA,sa25,2,0.7358197358197357,0.6868686868686869,-0.04895104895104885
SA,sa26,0,0.6391111111111111,0.6927407407407407,0.05362962962962958
SA,sa26,1,0.6391111111111111,0.6885925925925924,0.04948148148148135
SA,sa26,2,0.6391111111111111,0.6912592592592592,0.052148148148148166
SA,sa27,0,0.8741258741258742,0.8624708624708626,-0.011655011655011593
SA,sa27,1,0.8733488733488735,0.8749028749028749,0.0015540015540014274
SA,sa27,2,0.8733488733488735,0.885003885003885,0.011655011655011593
SA,sa28,0,0.6978873239436619,0.7352112676056338,0.03732394366197189
SA,sa28,1,0.6971830985915493,0.743661971830986,0.04647887323943678
SA,sa28,2,0.6978873239436619,0.7408450704225352,0.04295774647887329
SA,sa29,0,0.7552447552447552,0.7622377622377622,0.006993006993006978
SA,sa29,1,0.7552447552447552,0.7738927738927739,0.018648018648018683
SA,sa29,2,0.7544677544677545,0.7777777777777778,0.023310023310023298
SA,sa30,0,0.5990147783251232,0.594088669950739,-0.0049261083743842304
SA,sa30,1,0.5891625615763547,0.5832512315270936,-0.005911330049261143
SA,sa30,2,0.5881773399014779,0.5832512315270936,-0.0049261083743843415
SWI,swi01,0,0.8400601164969405,0.839167614831755,-0.0008925016651855078
SWI,swi01,1,0.8400695509754307,0.840048795122752,-2.0755852678688846e-05
SWI,swi01,2,0.8400459647792049,0.838972321127005,-0.0010736436521998627
SWI,swi02,0,0.7515997886061476,0.7514474606831614,-0.00015232792298625064
SWI,swi02,1,0.7513700877698983,0.7521362177771176,0.0007661300072192567
SWI,swi02,2,0.7515027270497777,0.7512996231524627,-0.00020310389731503786
SWI,swi03,0,0.6986506211822654,0.7056814598460992,0.007030838663833805
SWI,swi03,1,0.6985229174663012,0.7089939087467771,0.010470991280475905
SWI,swi03,2,0.6987476474692549,0.7043716049717411,0.005623957502486232
SWI,swi04,0,0.869847271837783,0.8710524840621512,0.0012052122243682017
SWI,swi04,1,0.8699050268985703,0.8709599060970659,0.0010548791984955619
SWI,swi04,2,0.8698786973855644,0.87056156604546,0.0006828686598955303
SWI,swi05,0,0.984606133493686,0.9703318729776936,-0.014274260515992343
SWI,swi05,1,0.9846490851301434,0.9656902327978696,-0.01895885233227379
SWI,swi05,2,0.9846319044755606,0.9644933138619248,-0.020138590613635765
SWI,swi06,0,0.7096808731642616,0.7058093605149045,-0.003871512649357145
SWI,swi06,1,0.7096466564956679,0.7061121874321425,-0.0035344690635253917
SWI,swi06,2,0.7096561976821026,0.706106124313669,-0.003550073368433604
SWI,swi07,0,0.909914510568172,0.9097718901620444,-0.00014262040612755822
SWI,swi07,1,0.9099135904365196,0.90954369751224,-0.0003698929242796911
SWI,swi07,2,0.9099531560975744,0.9097355449617732,-0.00021761113580121005
SWI,swi08,0,0.8513528783785684,0.8532382638273324,0.001885385448763932
SWI,swi08,1,0.8513020943255525,0.8532956432119089,0.001993548886356389
SWI,swi08,2,0.8513234192309315,0.8531377949432273,0.0018143757122958126
SWI,swi09,0,0.7891572754921824,0.7884674559360506,-0.0006898195561317877
SWI,swi09,1,0.7891340458438793,0.7884916955690625,-0.0006423502748167387
SWI,swi09,2,0.789215517943725,0.7883546743102309,-0.0008608436334941461
SWI,swi10,0,0.7579115362753287,0.7588417076412219,0.0009301713658932398
SWI,swi10,1,0.7578305156148062,0.7590120457488198,0.0011815301340135642
SWI,swi10,2,0.7578550673301161,0.7597637515427367,0.0019086842126205816
SWI,swi11,0,0.8587104186559228,0.8597196022264141,0.00100918357049129
SWI,swi11,1,0.8584571523944821,0.8596215949758185,0.0011644425813364112
SWI,swi11,2,0.8585017893601,0.8598670982867168,0.0013653089266167928
SWI,swi12,0,0.6814470129090363,0.6770039027319124,-0.0044431101771239545
SWI,swi12,1,0.681542079455619,0.6832282597818474,0.0016861803262284702
SWI,swi12,2,0.6814920444311018,0.6840838587010908,0.0025918142699890012
SWI,swi13,0,0.7470071663267084,0.7470419220175817,3.475569087330044e-05
SWI,swi13,1,0.7466615427875826,0.7466694561143533,7.91332677074763e-06
SWI,swi13,2,0.74715338302363,0.7472780628823519,0.0001246798587218878
SWI,swi14,0,0.8004853879991808,0.7988361552381503,-0.0016492327610304613
SWI,swi14,1,0.8002254355081295,0.7990699653585296,-0.0011554701495999353
SWI,swi14,2,0.8003272889003569,0.7989696963524036,-0.0013575925479533124
SWI,swi15,0,0.7904631111070822,0.7762448008968217,-0.014218310210260543
SWI,swi15,1,0.790380016105322,0.7845104873446311,-0.005869528760690912
SWI,swi15,2,0.7904049446058503,0.776905783865368,-0.013499160740482297
SWI,swi16,0,0.837806749475535,0.8394408164017363,0.001634066926201272
SWI,swi16,1,0.8377730573739639,0.8389441211231051,0.0011710637491412212
SWI,swi16,2,0.8377733205935073,0.8395697939780633,0.0017964733845560188
SWI,swi17,0,0.9826471828017423,0.9803793064225832,-0.0022678763791591505
SWI,swi17,1,0.982713422589775,0.9778899616612136,-0.004823460928561452
SWI,swi17,2,0.9826799681513744,0.980093940063028,-0.0025860280883464037
SWI,swi18,0,0.9306290485323228,0.90781092343123,-0.022818125101092712
SWI,swi18,1,0.9310141645677844,0.90585838513144,-0.025155779436344394
SWI,swi18,2,0.9313338108772172,0.9061741802805184,-0.02515963059669879
SWI,swi19,0,0.871675636961124,0.8571511327849342,-0.01452450417618989
SWI,swi19,1,0.8705644439295156,0.8720600781521546,0.0014956342226389863
SWI,swi19,2,0.8719863497045596,0.8734556523387715,0.0014693026342119664
SWI,swi20,0,0.7548106460329642,0.748080930819573,-0.006729715213391163
SWI,swi20,1,0.7548557203905031,0.747761622555663,-0.007094097834840052
SWI,swi20,2,0.7549913222392335,0.7473756496957291,-0.00761567254350437
SWI,swi21,0,0.7231887468441253,0.7249659785765363,0.0017772317324110665
SWI,swi21,1,0.7232206704318259,0.7249673467302948,0.0017466762984689188
SWI,swi21,2,0.7231955876129184,0.7258862900048159,0.0026907023918975037
SWI,swi22,0,0.8553929541112941,0.8573049369509547,0.001911982839660542
SWI,swi22,1,0.8551615712128376,0.8565269538720867,0.0013653826592490148
SWI,swi22,2,0.8554773473906827,0.8568963840553709,0.0014190366646882335
SWI,swi23,0,0.770476150046068,0.7738663842847215,0.003390234238653589
SWI,swi23,1,0.7705105830338135,0.7721436342996582,0.001633051265844676
SWI,swi23,2,0.7704897502900863,0.7730655421701901,0.002575791880103817
SWI,swi24,0,0.6452406025872677,0.6525859743638063,0.007345371776538601
SWI,swi24,1,0.6453861871981613,0.6473142595322816,0.0019280723341202899
SWI,swi24,2,0.6453488672852165,0.6501616580387461,0.004812790753529694
SWI,swi25,0,0.9686655634120654,0.963044982698962,-0.005620580713103451
SWI,swi25,1,0.9686995207290078,0.9610935115734272,-0.007606009155580629
SWI,swi25,2,0.9687373466010444,0.9612598594424984,-0.0074774871585460145
SWI,swi26,0,0.8192919081719001,0.83565663642733,0.016364728255429895
SWI,swi26,1,0.8192100162873859,0.8374127623952466,0.018202746107860768
SWI,swi26,2,0.8196740702996334,0.8332772222272773,0.013603151927643942
SWI,swi27,0,0.7059020222731263,0.6950854845114643,-0.010816537761661915
SWI,swi27,1,0.705762210535213,0.694597206635901,-0.011165003899312076
SWI,swi27,2,0.7058746446894665,0.6904855188530548,-0.015389125836411721
SWI,swi28,0,0.8115507441963757,0.8103877854909047,-0.0011629587054710067
SWI,swi28,1,0.81154690537493,0.8108607772992682,-0.0006861280756618182
SWI,swi28,2,0.8113606816962788,0.8111909159436138,-0.0001697657526650298
SWI,swi29,0,0.6655502875012611,0.6569948552405933,-0.008555432260667795
SWI,swi29,1,0.6655664279229294,0.6548219509734692,-0.010744476949460235
SWI,swi29,2,0.6653051548471705,0.6584202562291941,-0.006884898617976365
SWI,swi30,0,0.7180017444706787,0.7159450197376166,-0.0020567247330620653
SWI,swi30,1,0.7178817540141417,0.7175672535276729,-0.0003145004864687495
SWI,swi30,2,0.7179035211660376,0.7176076118413306,-0.00029590932470702214
