region,taxon_group,species_id,split_id,seed,estimand,n_presence,n_PA_test,categorical_encoding,weight_decay,lambda_s,lambda_r,lambda_selection,basis_df,knots,background_scheme,integration_support,objective,model,n_background,converged,runtime_s,auc_roc,auprc,prg,artifact_path,skip_reason,optimizer,train_steps,steps_adam,final_loss,deep_lr,residual,disable_silu,warm_start,freeze_edges
CAN,bird,can06,pa_holdout,1,global_conditional_density,27,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,87.0009594209987,0.8856962209566784,0.0230490032047473,0.7916812548655107,,,lbfgs,18.0,0.0,177.49088248300174,0.05,True,True,True,True
CAN,bird,can06,pa_holdout,2,global_conditional_density,27,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,22.057864410002367,0.8841457708972855,0.0206522572658471,0.7812432024060144,,,lbfgs,15.0,,,,,,,
CAN,bird,can06,pa_holdout,2,global_conditional_density,27,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,95.7630344019999,0.8857313107736136,0.0231684288869018,0.7931122799406145,,,lbfgs,18.0,0.0,177.55701146686883,0.05,True,True,True,True
CAN,bird,can07,pa_holdout,0,global_conditional_density,221,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,21.795559737991425,0.6681587824655671,0.0344672605286024,0.343239482222303,,,lbfgs,15.0,,,,,,,
CAN,bird,can07,pa_holdout,0,global_conditional_density,221,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,61.65119535800477,0.6621776643900538,0.0342628540410205,0.3377296011750812,,,lbfgs,12.0,0.0,1752.0658358467522,0.05,True,True,True,True
CAN,bird,can07,pa_holdout,1,global_conditional_density,221,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,26.656476053001825,0.6679991200640168,0.0344487399107456,0.3426315967233756,,,lbfgs,15.0,,,,,,,
CAN,bird,can07,pa_holdout,1,global_conditional_density,221,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,72.11191838400555,0.6622308148856821,0.0342996266141273,0.3375542670214425,,,lbfgs,12.0,0.0,1752.2967323981024,0.05,True,True,True,True
CAN,bird,can07,pa_holdout,2,global_conditional_density,221,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,28.60621499500121,0.6682207913771335,0.0344706326955631,0.3439334253324945,,,lbfgs,15.0,,,,,,,
CAN,bird,can07,pa_holdout,2,global_conditional_density,221,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,67.87642168899765,0.6626248034802606,0.0342376048342233,0.3369842827492048,,,lbfgs,12.0,0.0,1751.599657366746,0.05,True,True,True,True
CAN,bird,can08,pa_holdout,0,global_conditional_density,322,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,30.31978445900313,0.5416822545510626,0.1942078239673825,0.0802545468797837,,,lbfgs,15.0,,,,,,,
CAN,bird,can08,pa_holdout,0,global_conditional_density,322,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,68.80262121799751,0.5431725548280139,0.1942732066564963,0.0847020192925059,,,lbfgs,12.0,0.0,2601.915201000939,0.05,True,True,True,True
CAN,bird,can08,pa_holdout,1,global_conditional_density,322,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,27.08149687400146,0.5417464481471248,0.1942303589019697,0.0802600506160734,,,lbfgs,15.0,,,,,,,
CAN,bird,can08,pa_holdout,1,global_conditional_density,322,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,68.75126400400768,0.5446481400564185,0.1946866023759826,0.0878819972350579,,,lbfgs,12.0,0.0,2601.7300633717905,0.05,True,True,True,True
CAN,bird,can08,pa_holdout,2,global_conditional_density,322,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,29.49383350799326,0.5418420317048251,0.1942494034172588,0.0805418436913893,,,lbfgs,15.0,,,,,,,
CAN,bird,can08,pa_holdout,2,global_conditional_density,322,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,66.69852171499224,0.5441089845331346,0.1946673923480587,0.0863715540135699,,,lbfgs,12.0,0.0,2603.256708950657,0.05,True,True,True,True
CAN,bird,can09,pa_holdout,0,global_conditional_density,119,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,13.035263628000052,0.7124999574197021,0.0218194693497083,0.4691457256847343,,,lbfgs,15.0,,,,,,,
CAN,bird,can09,pa_holdout,0,global_conditional_density,119,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,35.6492143480001,0.7109687699062892,0.0212522087059299,0.4586298387350673,,,lbfgs,12.0,0.0,916.4700501377756,0.05,True,True,True,True
CAN,bird,can09,pa_holdout,1,global_conditional_density,119,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,14.61897606499997,0.7129274636108773,0.0218665967948205,0.4691073590733775,,,lbfgs,15.0,,,,,,,
CAN,bird,can09,pa_holdout,1,global_conditional_density,119,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,38.79414147800003,0.7110322145501988,0.0211582908729155,0.4586640872010634,,,lbfgs,12.0,0.0,916.401208065863,0.05,True,True,True,True
CAN,bird,can09,pa_holdout,2,global_conditional_density,119,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,14.419817848999967,0.7121771987614243,0.0217815456449114,0.4687167981911341,,,lbfgs,15.0,,,,,,,
CAN,bird,can09,pa_holdout,2,global_conditional_density,119,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,37.52531444500005,0.7108163324397148,0.0211364471251054,0.4579717754094244,,,lbfgs,12.0,0.0,916.5190353140456,0.05,True,True,True,True
CAN,bird,can10,pa_holdout,0,global_conditional_density,234,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,15.23515815299993,0.6698061370723242,0.1196254155234241,0.3320173909491851,,,lbfgs,15.0,,,,,,,
CAN,bird,can10,pa_holdout,0,global_conditional_density,234,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,39.209120631999895,0.6629696243005595,0.1179098670967066,0.3206450892757474,,,lbfgs,12.0,0.0,1851.9020840686085,0.05,True,True,True,True
CAN,bird,can10,pa_holdout,1,global_conditional_density,234,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,13.99501784999984,0.6695809118470989,0.1195193036160308,0.331393792016847,,,lbfgs,15.0,,,,,,,
CAN,bird,can10,pa_holdout,1,global_conditional_density,234,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,37.08274995000011,0.6636176344209918,0.1177064252311654,0.3198262794040208,,,lbfgs,12.0,0.0,1853.154106073049,0.05,True,True,True,True
CAN,bird,can10,pa_holdout,2,global_conditional_density,234,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,13.661893780000128,0.669608937474645,0.1195298059800458,0.3314136404232336,,,lbfgs,15.0,,,,,,,
CAN,bird,can10,pa_holdout,2,global_conditional_density,234,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,43.72216185399998,0.6623795258087825,0.1176568091073097,0.3190335400232975,,,lbfgs,12.0,0.0,1851.751408788484,0.05,True,True,True,True
CAN,bird,can11,pa_holdout,0,global_conditional_density,478,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,19.026781225999912,0.5955062493874792,0.350524398770931,0.205142748616031,,,lbfgs,15.0,,,,,,,
CAN,bird,can11,pa_holdout,0,global_conditional_density,478,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,46.56050768900013,0.5969827772348815,0.3514069935368494,0.2082549393745165,,,lbfgs,12.0,0.0,3988.601231040716,0.05,True,True,True,True
CAN,bird,can11,pa_holdout,1,global_conditional_density,478,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,20.44868235499985,0.5954949463942879,0.3505287657324144,0.2051383210102915,,,lbfgs,15.0,,,,,,,
CAN,bird,can11,pa_holdout,1,global_conditional_density,478,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,47.40780632099995,0.5967766353161736,0.3512122991040758,0.2080639394255219,,,lbfgs,12.0,0.0,3988.38899877439,0.05,True,True,True,True
CAN,bird,can11,pa_holdout,2,global_conditional_density,478,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,19.78054485899997,0.5954965768455475,0.3505300033354043,0.2051411901099602,,,lbfgs,15.0,,,,,,,
CAN,bird,can11,pa_holdout,2,global_conditional_density,478,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,47.58305554899994,0.5967798741855675,0.3513069788947736,0.2080698938435377,,,lbfgs,12.0,0.0,3988.4745589843537,0.05,True,True,True,True
CAN,bird,can12,pa_holdout,0,global_conditional_density,312,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,17.947014077000176,0.5300757309881022,0.1485167346517633,0.0623260221653553,,,lbfgs,15.0,,,,,,,
CAN,bird,can12,pa_holdout,0,global_conditional_density,312,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,49.06037522700012,0.5174345234772308,0.1468425436866987,0.0373490267739478,,,lbfgs,12.0,0.0,3003.883658903763,0.05,True,True,True,True
CAN,bird,can12,pa_holdout,1,global_conditional_density,312,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,18.644193650000037,0.5300813915856973,0.1485165383778958,0.0623458138215749,,,lbfgs,15.0,,,,,,,
CAN,bird,can12,pa_holdout,1,global_conditional_density,312,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,45.48173623899993,0.5148987319090229,0.1477909982408873,0.0414198976936721,,,lbfgs,12.0,0.0,3005.93764683146,0.05,True,True,True,True
CAN,bird,can12,pa_holdout,2,global_conditional_density,312,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,18.87469251399989,0.5300778000341198,0.1485195155451647,0.0623398635488872,,,lbfgs,15.0,,,,,,,
CAN,bird,can12,pa_holdout,2,global_conditional_density,312,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,48.01667712199992,0.5157580106239656,0.1464383132892145,0.0333052640667476,,,lbfgs,12.0,0.0,3003.9689447654846,0.05,True,True,True,True
CAN,bird,can13,pa_holdout,0,global_conditional_density,39,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,18.17229394500009,0.3832927707075892,0.0376764011191851,-0.3548899956357146,,,lbfgs,15.0,,,,,,,
CAN,bird,can13,pa_holdout,0,global_conditional_density,39,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,40.89575503299989,0.4424445840782106,0.0416887278574782,-0.2238493312444311,,,lbfgs,12.0,0.0,327.0536428349045,0.05,True,True,True,True
CAN,bird,can13,pa_holdout,1,global_conditional_density,39,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,14.83352043900004,0.3832922790393983,0.0376763893474061,-0.3548830852610587,,,lbfgs,15.0,,,,,,,
CAN,bird,can13,pa_holdout,1,global_conditional_density,39,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,38.67005994500005,0.444149689364037,0.0418525336224543,-0.2161627163807447,,,lbfgs,12.0,0.0,326.7593385573812,0.05,True,True,True,True
CAN,bird,can13,pa_holdout,2,global_conditional_density,39,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,16.232549900000095,0.3832927707075891,0.0376764611990946,-0.3548633350903851,,,lbfgs,15.0,,,,,,,
CAN,bird,can13,pa_holdout,2,global_conditional_density,39,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,44.99951007799996,0.4447305461646931,0.041895388118422,-0.2155135236127639,,,lbfgs,12.0,0.0,326.4136288180432,0.05,True,True,True,True
CAN,bird,can14,pa_holdout,0,global_conditional_density,18,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,18.956316027999947,0.3891681074024415,0.0239776121267317,-0.216785910951029,,,lbfgs,15.0,,,,,,,
CAN,bird,can14,pa_holdout,0,global_conditional_density,18,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,70.70755793800004,0.5171747759508856,0.0283974157407711,0.009657846335584,,,lbfgs,18.0,0.0,143.60884187345445,0.05,True,True,True,True
CAN,bird,can14,pa_holdout,1,global_conditional_density,18,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,16.68869491700002,0.3892102709759367,0.0239786659227588,-0.2167020527946729,,,lbfgs,15.0,,,,,,,
CAN,bird,can14,pa_holdout,1,global_conditional_density,18,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,68.13597672300011,0.5027820019758662,0.0279576349037458,-0.0197171909995094,,,lbfgs,18.0,0.0,144.2611323892239,0.05,True,True,True,True
CAN,bird,can14,pa_holdout,2,global_conditional_density,18,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,18.67395223100016,0.3892051548937972,0.0239790276000506,-0.2164093091896421,,,lbfgs,15.0,,,,,,,
CAN,bird,can14,pa_holdout,2,global_conditional_density,18,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,67.08988810300002,0.5058712335050455,0.0279820267053314,-0.0168673893322056,,,lbfgs,18.0,0.0,143.39774961504037,0.05,True,True,True,True
CAN,bird,can15,pa_holdout,0,global_conditional_density,721,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,17.35750588499991,0.6810392350826662,0.3045430499450116,0.3840285569517359,,,lbfgs,15.0,,,,,,,
CAN,bird,can15,pa_holdout,0,global_conditional_density,721,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,43.56838975799974,0.6787891767461237,0.3030357278646237,0.3790743613508349,,,lbfgs,12.0,0.0,6404.774434721631,0.05,True,True,True,True
CAN,bird,can15,pa_holdout,1,global_conditional_density,721,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,18.94266863799976,0.6810140966854823,0.3045221795801671,0.3839574237108362,,,lbfgs,15.0,,,,,,,
CAN,bird,can15,pa_holdout,1,global_conditional_density,721,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,42.6348914629998,0.67880120194751,0.3030650080106495,0.3790194615476357,,,lbfgs,12.0,0.0,6405.010104238788,0.05,True,True,True,True
CAN,bird,can15,pa_holdout,2,global_conditional_density,721,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,18.889757534000186,0.6810430716945369,0.3045040852940304,0.3840205835719733,,,lbfgs,15.0,,,,,,,
CAN,bird,can15,pa_holdout,2,global_conditional_density,721,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,41.169607435000216,0.6791041797595818,0.3032881490969152,0.3795580780273647,,,lbfgs,12.0,0.0,6405.163196483934,0.05,True,True,True,True
CAN,bird,can16,pa_holdout,0,global_conditional_density,57,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,17.730462061999788,0.4970595482819708,0.0231945560109608,0.045387934128599,,,lbfgs,15.0,,,,,,,
CAN,bird,can16,pa_holdout,0,global_conditional_density,57,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,43.98828109600026,0.4974114123847284,0.0240796619177119,0.0669235258567988,,,lbfgs,12.0,0.0,512.1619453308905,0.05,True,True,True,True
CAN,bird,can16,pa_holdout,1,global_conditional_density,57,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,17.86957869300022,0.4970595482819707,0.0231953391087575,0.0453222863004796,,,lbfgs,15.0,,,,,,,
CAN,bird,can16,pa_holdout,1,global_conditional_density,57,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,47.09325107299992,0.4972164996514658,0.0240948266416259,0.0669538656881838,,,lbfgs,12.0,0.0,512.1525788371335,0.05,True,True,True,True
CAN,bird,can16,pa_holdout,2,global_conditional_density,57,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,22.34684022099964,0.4971729883807147,0.0232027023857793,0.0457569720077012,,,lbfgs,15.0,,,,,,,
CAN,bird,can16,pa_holdout,2,global_conditional_density,57,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,45.15089318899982,0.4973747829986369,0.0243031843060004,0.0712226450641304,,,lbfgs,12.0,0.0,511.9679885844939,0.05,True,True,True,True
CAN,bird,can17,pa_holdout,0,global_conditional_density,313,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,19.5262438689997,0.4704020263316547,0.1768124607520377,-0.04538939852027,,,lbfgs,15.0,,,,,,,
CAN,bird,can17,pa_holdout,0,global_conditional_density,313,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,46.63081946199964,0.4740610831333605,0.1777526979771427,-0.0357115900574737,,,lbfgs,12.0,0.0,2868.043173560691,0.05,True,True,True,True
CAN,bird,can17,pa_holdout,1,global_conditional_density,313,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,19.95530507100011,0.4703292214971682,0.1767521249019086,-0.0456433914635536,,,lbfgs,15.0,,,,,,,
CAN,bird,can17,pa_holdout,1,global_conditional_density,313,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,44.53346192200024,0.4783009211653169,0.1800256017134529,-0.0230674302053781,,,lbfgs,12.0,0.0,2865.5789688189857,0.05,True,True,True,True
CAN,bird,can17,pa_holdout,2,global_conditional_density,313,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,20.73410426800001,0.4704714548879821,0.1768539695297286,-0.0452188775067589,,,lbfgs,15.0,,,,,,,
CAN,bird,can17,pa_holdout,2,global_conditional_density,313,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,48.75259378199962,0.4786010109067903,0.179367930888512,-0.0226320641303332,,,lbfgs,12.0,0.0,2866.413258072213,0.05,True,True,True,True
CAN,bird,can18,pa_holdout,0,global_conditional_density,612,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,20.436020148999887,0.7808774181386137,0.2152938776371198,0.6032403408151733,,,lbfgs,15.0,,,,,,,
CAN,bird,can18,pa_holdout,0,global_conditional_density,612,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,46.487582707,0.7755798851346304,0.21164292934811,0.5925848147356159,,,lbfgs,12.0,0.0,5097.32034134096,0.05,True,True,True,True
CAN,bird,can18,pa_holdout,1,global_conditional_density,612,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,19.559680682999897,0.7810227159164094,0.2154621306000978,0.6035594612832479,,,lbfgs,15.0,,,,,,,
CAN,bird,can18,pa_holdout,1,global_conditional_density,612,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,48.88095133200022,0.7760031603370758,0.2115037736389065,0.5928400850655644,,,lbfgs,12.0,0.0,5097.669296513214,0.05,True,True,True,True
CAN,bird,can18,pa_holdout,2,global_conditional_density,612,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,20.884912844000155,0.7809442942326056,0.2153814026922488,0.6033691079240922,,,lbfgs,15.0,,,,,,,
CAN,bird,can18,pa_holdout,2,global_conditional_density,612,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,49.98703638400002,0.7761333163577412,0.2115491142027778,0.5921891405757158,,,lbfgs,12.0,0.0,5098.66581708047,0.05,True,True,True,True
CAN,bird,can19,pa_holdout,0,global_conditional_density,109,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,19.33258031200012,0.4641120162232762,0.0014553345232224,-0.2595707334409998,,,lbfgs,15.0,,,,,,,
CAN,bird,can19,pa_holdout,0,global_conditional_density,109,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,48.21065519400008,0.4628030407185903,0.0014516443800714,-0.2509449555553661,,,lbfgs,12.0,0.0,847.5067779773138,0.05,True,True,True,True
CAN,bird,can19,pa_holdout,1,global_conditional_density,109,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,19.62879413799965,0.4641034233862652,0.0014553308227916,-0.2587636701946695,,,lbfgs,15.0,,,,,,,
CAN,bird,can19,pa_holdout,1,global_conditional_density,109,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,41.61586304799994,0.4608496024380742,0.0014482009509196,-0.2615738031025281,,,lbfgs,12.0,0.0,846.8558863547386,0.05,True,True,True,True
CAN,bird,can19,pa_holdout,2,global_conditional_density,109,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,17.97086703800005,0.4641206090602873,0.0014553727303838,-0.2591309454558601,,,lbfgs,15.0,,,,,,,
CAN,bird,can19,pa_holdout,2,global_conditional_density,109,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,40.91093199599982,0.462593948351321,0.0014525645555647,-0.2615814857273774,,,lbfgs,12.0,0.0,847.3517279981145,0.05,True,True,True,True
CAN,bird,can20,pa_holdout,0,global_conditional_density,380,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,18.93457032299966,0.6239813502920393,0.0879105575275002,0.2950442616323849,,,lbfgs,15.0,,,,,,,
CAN,bird,can20,pa_holdout,0,global_conditional_density,380,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,41.76766478099989,0.6182980016953685,0.0896998830921291,0.3022949132120182,,,lbfgs,12.0,0.0,3548.436501469265,0.05,True,True,True,True
CAN,bird,can20,pa_holdout,1,global_conditional_density,380,14571,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,18.47984418599981,0.6240023909378184,0.0879137371245086,0.2951926144622332,,,lbfgs,15.0,,,,,,,
